"","Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"1464","TEAD1","GO:1901655","cellular response to ketone","53/5471","110/18986",0.481818181818182,1.67205264119905,4.49754257907171,1.31104983452143e-05,0.000260331203901544,0.000180309657517064,"2782/5737/7292/64754/8644/8031/54541/5031/2230/6337/6667/730249/2621/5587/5732/2353/3480/6338/5176/31/10365/7040/9475/5581/51542/2660/8837/1385/5105/2778/111/6696/6715/1946/2908/23367/55809/2309/6446/107/1956/2770/1080/114907/114/3717/687/2203/9314/3371/445/4478/367",53
"1465","TEAD1","GO:1901890","positive regulation of cell junction assembly","53/5471","110/18986",0.481818181818182,1.67205264119905,4.49754257907171,1.31104983452143e-05,0.000260331203901544,0.000180309657517064,"22883/1969/2048/1307/6281/4653/8829/9231/5795/387804/7070/347902/114798/84189/10979/23768/342184/4088/8128/79191/94030/9378/9448/3987/57669/23767/79953/6385/5021/2047/22871/2049/9076/3556/3791/84525/2895/1946/7162/5879/54674/857/26047/27067/5789/158038/4915/10507/25/11141/27286/80823/84631",53
"1466","TEAD1","GO:0003281","ventricular septum development","39/5471","74/18986",0.527027027027027,1.82894080335133,4.54570534412865,1.32223989885168e-05,0.000260810369796932,0.000180641535667652,"7798/3491/2702/4194/7042/54583/2625/657/10818/25831/60485/4091/64220/2535/4092/4089/7849/90/129446/4036/57167/7048/6092/6091/57493/3280/9353/3516/9782/6586/1482/6659/5754/639/10370/8321/4846/23414/7046",39
"1467","TEAD1","GO:0014015","positive regulation of gliogenesis","39/5471","74/18986",0.527027027027027,1.82894080335133,4.54570534412865,1.32223989885168e-05,0.000260810369796932,0.000180641535667652,"2475/118738/22891/1959/23529/26011/406911/3845/5501/5583/146433/8140/9423/2670/7040/3553/274/7852/4036/5270/3976/1605/5584/2119/3280/170825/7424/3066/9444/3569/1956/5803/5764/6009/6469/4067/5324/407007/4204",39
"1468","TEAD1","GO:0016485","protein processing","102/5471","246/18986",0.414634146341463,1.43890402164851,4.40841989485517,1.32691121193331e-05,0.000260810369796932,0.000180641535667652,"2023/1889/3633/10269/1718/115209/84938/148738/1520/6281/3428/84976/824/142/83932/10531/5552/64115/5328/7093/1369/840/143458/63901/8772/26005/79659/837/114769/23621/56649/1368/196446/5992/23409/121665/5027/4285/4323/1215/1511/6447/7057/102/302/83464/1512/23478/2734/350/10939/90701/147372/26085/6868/7850/1803/5270/84236/5621/128817/81502/9935/1522/861/7113/23761/4627/7123/4311/590/5648/10699/9508/2028/2244/7092/60559/831/81555/26999/8728/64065/2737/5054/83943/6469/649/619373/8754/5327/8767/169026/5125/1514/5727/2934/5251/10159/8473/5230/115201",102
"1469","TEAD1","GO:0050708","regulation of protein secretion","111/5471","272/18986",0.408088235294118,1.41618776006107,4.39866690989142,1.32983009388144e-05,0.000260810369796932,0.000180641535667652,"79971/6566/2029/7042/1131/55691/64215/2746/27063/150/6934/9024/406/26297/4041/55107/1813/3741/9971/3479/23409/5027/338442/2308/8660/283/10972/1113/9727/5579/2775/4628/6720/4843/399687/5578/8736/7040/3783/348/7447/5581/26056/3552/3553/11069/4760/8609/26154/3667/23236/6616/3172/3745/2778/7074/9619/8398/3708/5468/131177/4345/1814/111/27230/3592/6514/9575/5978/2044/5530/27236/2244/7424/114899/91942/9607/3156/2149/2150/8622/1946/6558/406938/654/84830/6659/7021/1268/4988/5071/3569/2645/5478/1956/6717/1595/1080/640/80223/8754/55638/169026/114/5991/3717/10497/7099/56262/5127/2182",111
"1470","TEAD1","GO:0045667","regulation of osteoblast differentiation","70/5471","156/18986",0.448717948717949,1.55718497063772,4.44597652880324,1.37413039158215e-05,0.000268671997421614,0.000186086627778351,"6497/3399/79639/3491/3570/4921/51430/406988/221044/657/5728/338557/3611/10527/4041/10413/406911/51564/3479/5587/10979/4091/4088/7473/10140/406991/51232/92/7130/90/3488/151176/9770/182/23051/5468/1499/406929/8994/4057/2932/25937/8626/5978/658/5530/255743/2247/25819/4086/7424/202151/4208/4090/654/222663/860/55603/3569/2737/8321/1021/407037/6591/115908/8840/5747/10507/5727/54857",70
"1471","TEAD1","GO:0001823","mesonephros development","51/5471","105/18986",0.485714285714286,1.68557328250255,4.48194652799911,1.42955276416647e-05,0.000278653495987679,0.000192999977238506,"4070/7482/5087/55083/2625/84445/3611/847/7704/342184/4091/4088/9955/9953/6928/5914/80000/4087/4092/4089/596/7040/130497/6382/10736/7849/6385/5915/1499/6092/3280/1739/9353/5311/255743/2247/10252/4086/170690/10409/2297/4090/2246/6492/168667/2737/6469/4609/5727/186/2719",51
"1472","TEAD1","GO:2000628","regulation of miRNA metabolic process","46/5471","92/18986",0.5,1.73514896728203,4.49715589502852,1.43630710116507e-05,0.000279116508012993,0.00019332066695399,"3725/4853/100628315/7042/2625/657/7003/283131/8061/2113/9612/3169/2353/4091/4088/6720/5914/6774/2627/4089/7040/87178/84913/351/5155/57591/6721/5468/5978/4790/2247/4086/2908/5617/5467/6722/2309/2099/9444/3569/1956/4609/4781/9314/367/8862",46
"1473","TEAD1","GO:0023061","signal release","185/5471","493/18986",0.37525354969574,1.30224161844696,4.32618088489346,1.47326176029479e-05,0.000285427673559848,0.000197691883624264,"65018/79971/5906/6566/2029/23208/387597/134/7779/1131/8564/2625/57512/6387/818/2746/26509/338557/150/6934/22841/9024/90019/3784/406/91683/4041/55107/1813/399979/3741/54407/9498/5908/27345/6857/8825/8499/9971/1407/59341/488/22895/23409/5027/5025/338442/2308/8600/3356/10257/8660/5587/1113/6447/8773/1588/51762/55784/9727/5579/2775/6720/4843/4763/91608/6928/5578/5608/4087/4089/2587/8425/2901/6868/7447/9581/5581/9378/8291/26056/6869/90342/84417/3552/3553/7849/785/11069/4760/8609/1385/26154/3623/3667/23236/6616/7052/3172/3745/2778/7074/1312/4282/3976/8398/3708/5021/5468/5894/26059/131177/8618/1814/111/5217/27230/3840/6514/22871/9575/5978/2044/2798/6696/6622/5530/2244/114899/1601/91942/9607/2297/2149/2150/8622/4208/79772/1946/815/654/1906/84062/6659/7021/22999/3351/1081/1268/2697/8676/134957/4988/5071/3569/3624/2645/1956/6717/1080/640/286097/80223/4986/4067/55636/55638/169026/114/5991/3717/10497/301/5125/19/64855/56262/8573/4129/5127/6855/6567/695/2182/3358",185
"1474","TEAD1","GO:0050773","regulation of dendrite development","49/5471","100/18986",0.49,1.70044598793639,4.46822765795734,1.54836730299307e-05,0.000299021830875144,0.000207107419729882,"2048/84879/23271/7779/4139/57118/4076/120114/65981/5911/23191/4734/5048/10458/23327/6794/238/57520/2043/57580/26039/7074/7533/64689/2932/23043/1608/5530/9693/29993/653/84816/23345/54664/23242/1523/5764/2146/11178/27067/6383/5789/10507/153090/25/6792/11141/10013/80823",49
"1475","TEAD1","GO:1903522","regulation of blood circulation","109/5471","267/18986",0.408239700374532,1.41671338901679,4.36297170240443,1.5528118296152e-05,0.000299021830875144,0.000207107419729882,"1889/10269/1907/5142/51086/57413/3752/845/476/2702/477/9722/5999/55811/481/134/493/7042/6262/3688/29119/55328/120/150/153/10539/3784/10008/143872/1813/6327/775/3741/5318/27345/490/488/4633/5025/3356/1113/7168/4205/79191/2775/7531/6720/3768/10052/4635/406991/3759/4092/1760/6546/2034/805/6869/274/6508/23704/146/5770/351/9992/5021/491/3269/7068/23171/3680/6336/776/10242/1739/10699/84525/287/817/1909/2244/5144/2149/1839/147/30820/1482/1906/5350/2697/1956/6717/10142/5294/9732/857/6916/3757/4846/6781/80005/157378/25/1756/186/8862/2258/2316/1193",109
"1476","TEAD1","GO:0008217","regulation of blood pressure","82/5471","190/18986",0.431578947368421,1.49770752965397,4.38681102730327,1.6090071555597e-05,0.000307982330616743,0.000213313608674487,"1889/5724/1907/23576/476/2702/477/9283/134/55328/153/3784/89797/4041/5547/143872/1813/65125/6337/5800/490/5025/9365/2621/1215/1511/1113/7168/4088/10391/7026/2013/6338/4843/91608/10672/84034/57835/6869/27347/8195/27131/5770/1522/4923/1312/5155/5021/5468/7873/1814/1359/10699/2028/1909/2982/7424/170690/4883/9607/2149/2150/51752/4012/154/1906/8870/1268/6446/2768/4852/1278/4846/83988/2131/5125/347148/10159/367/186/8862/4204",82
"1477","TEAD1","GO:0098727","maintenance of cell number","82/5471","190/18986",0.431578947368421,1.49770752965397,4.38681102730327,1.6090071555597e-05,0.000307982330616743,0.000213313608674487,"6497/8289/22823/6944/5396/79577/80312/4838/657/81603/9126/9646/4041/2249/10413/283149/7004/8091/3479/84678/605/2308/3621/84312/60485/25942/23019/6928/6774/10642/6760/1000/1994/29998/23160/81606/678/10736/55818/7849/8324/129563/182/8202/57167/51586/6598/3976/5894/8320/1499/6599/86/8626/3280/3516/5978/25836/406937/6659/23506/2309/3066/55274/5764/2146/79648/4017/84750/63978/7071/22882/4609/6595/23081/4781/23137/2176/9314/9442/8473/7547",82
"1478","TEAD1","GO:0030199","collagen fibril organization","38/5471","72/18986",0.527777777777778,1.83154613213103,4.49771089997768,1.62834436380305e-05,0.000310750508229959,0.000215230893847778,"1301/4921/1805/23127/26254/7042/140766/5033/7093/84171/283208/871/302/4016/11173/4763/1277/50509/79709/7837/80781/1291/5352/9508/7092/81792/4015/7148/1302/1303/1278/649/4017/2131/7373/7046/85301/1289",38
"1479","TEAD1","GO:0003018","vascular process in circulatory system","112/5471","276/18986",0.405797101449275,1.4082368430115,4.34670810789468,1.64049443446371e-05,0.00031213467239617,0.000216189588629719,"1889/3352/84879/1907/6513/23576/6566/2702/477/134/493/3688/5592/3778/387700/1244/120/150/153/5286/6506/5795/143872/3741/6515/5139/81539/54407/9498/27345/490/59341/6541/3356/10257/23428/10979/55640/7082/28232/4363/6338/583/1003/8140/136/8714/406991/10365/376497/7040/634/348/6510/2909/9475/6546/6509/6869/9839/4036/1373/6508/146/8195/613/5021/3269/6533/3680/7873/10242/10057/9353/6649/9429/1909/2244/2982/6507/2149/2150/6558/6584/154/147/1812/654/1906/2030/2729/3351/9474/1956/948/5243/9732/857/6916/4846/80005/2171/284/2131/5339/6456/9414/23446/25/6567/154796/186",112
"1480","TEAD1","GO:0106027","neuron projection organization","47/5471","95/18986",0.494736842105263,1.71688424131064,4.45670610258646,1.6641187495396e-05,0.000315687288975161,0.000218650189084245,"2048/2213/55811/26052/7779/22891/5728/4076/8898/2904/65981/8499/26037/7337/3480/5048/3675/26115/10458/348/85461/10152/2043/55619/25791/5621/23613/351/7074/2932/2047/5357/22871/2049/10611/1501/9456/4739/84062/2534/8976/27067/5789/11141/10013/80823/5063",47
"1481","TEAD1","GO:0035330","regulation of hippo signaling","25/5471","41/18986",0.609756097560976,2.1160353259537,4.55148586402196,1.79030433104668e-05,0.000337615378878448,0.000233837943457171,"81788/9231/7073/22941/11113/84962/122786/4140/7531/5606/284086/126374/9448/6789/4771/9686/8994/7871/100505385/29970/80014/23286/79981/6788/55841",25
"1482","TEAD1","GO:1903115","regulation of actin filament-based movement","25/5471","41/18986",0.609756097560976,2.1160353259537,4.55148586402196,1.79030433104668e-05,0.000337615378878448,0.000233837943457171,"5142/2702/477/55811/134/6262/29119/775/5318/488/3759/274/9839/85366/7134/1739/287/817/5144/5350/6717/10142/857/6781/2258",25
"1483","TEAD1","GO:0010639","negative regulation of organelle organization","144/5471","371/18986",0.388140161725067,1.34696200155586,4.29405875120688,1.84079636169698e-05,0.000346113156621138,0.000239723643563333,"2475/65018/3925/10163/115209/4070/163782/9554/4000/50848/4653/23271/25802/1063/142/6840/10105/120/23075/55226/25906/10413/472/5962/338657/9638/2059/93661/51474/3178/23329/89795/3479/81624/9882/55795/3183/23256/6710/440193/7082/701/146057/29767/29766/84952/55055/10391/2072/51451/64282/10300/1003/7014/23293/146691/2314/57551/85464/10040/56155/4591/406991/10403/10449/4089/115704/147841/85415/2067/24139/375189/54978/165186/9637/130271/6711/119/1496/9168/699/23332/64844/57405/23671/4133/666/8195/598/3976/3985/11078/6419/5468/23122/406929/4134/6314/90102/5217/100505385/4976/5062/118/9353/57482/6622/10923/4131/324/167227/54908/51256/55604/8870/9587/2729/5071/8379/85477/4233/442721/136319/10395/1191/10565/11075/4683/27085/51571/23189/1761/22954/55755/2934/6709/4281/395/7114/10013/54521/90167/2258/4534",144
"1484","TEAD1","GO:0071526","semaphorin-plexin signaling pathway","28/5471","48/18986",0.583333333333333,2.02434046182904,4.52093771231363,1.85125438857479e-05,0.000347055749199285,0.000240376498627946,"1889/5362/8829/4684/10154/80031/8482/10509/2064/10501/8828/23654/54437/23129/3791/1909/9037/57556/1906/5879/10512/9723/10371/223117/4233/91584/10507/2316",28
"1485","TEAD1","GO:0086001","cardiac muscle cell action potential","43/5471","85/18986",0.505882352941176,1.75556248454417,4.44189298220897,1.86790221444861e-05,0.000349149815686084,0.000241826883389335,"3752/476/2702/477/9722/481/6262/288/29119/3784/10008/6327/775/3741/5318/6334/488/7531/10052/3759/23327/6546/274/6335/6508/23704/9992/23171/6336/11280/776/7871/2257/1739/287/817/2697/10142/857/3757/1756/2258/2316",43
"1486","TEAD1","GO:0060998","regulation of dendritic spine development","33/5471","60/18986",0.55,1.90866386401024,4.4851822800055,1.88778592718595e-05,0.000351834722218809,0.000243686493647826,"2048/653464/26052/7779/9231/22849/4076/65981/8499/7337/5597/5048/26115/10458/348/25791/23613/54149/7074/22871/3558/4208/23105/84062/3066/221935/27067/50807/5789/6792/11141/80823/4204",33
"1487","TEAD1","GO:0002761","regulation of myeloid leukocyte differentiation","60/5471","130/18986",0.461538461538462,1.6016759697988,4.37965792575632,1.9532835300384e-05,0.000362980443745329,0.000251406203006938,"63976/2475/1435/4853/50604/7107/8772/406911/84959/4254/8600/22985/2353/2200/146433/4763/5914/5578/57521/171392/7040/634/130733/7130/1385/3623/9290/3635/151176/9770/9935/140685/861/3976/1499/4057/4286/27086/5196/5530/51176/55294/9607/3565/80762/406937/133522/8737/4739/9444/3624/1021/10234/4067/7071/10221/4609/4920/7099/399665",60
"1488","TEAD1","GO:0120032","regulation of plasma membrane bounded cell projection assembly","87/5471","205/18986",0.424390243902439,1.47276058686377,4.33001569342808,1.966932119607e-05,0.000364454224720203,0.000252426967858988,"2475/1969/2048/10163/4070/79574/653464/26052/10806/8829/51196/10413/5962/2059/23329/23603/5027/8100/688/23224/51466/23191/9727/10801/5205/115704/2909/10602/9378/55704/51057/10096/64844/10787/2660/10152/23613/3985/5880/11135/4134/2596/2932/5217/7401/5337/22871/3064/202018/9353/27152/2823/170690/4651/2150/2241/324/153241/1809/57451/51256/9750/6722/9474/6624/5879/989/54443/5898/23242/26053/857/8976/5420/55909/6101/27067/50807/23189/158297/7046/22954/4957/6792/54521/10178/90167",87
"1489","TEAD1","GO:0006023","aminoglycan biosynthetic process","39/5471","75/18986",0.52,1.80455492597331,4.44180732216907,1.99258947074681e-05,0.000368138124247542,0.000254978497034695,"6487/9469/51363/8534/6484/50515/113189/26035/57214/22856/6483/9955/9953/1213/92126/7040/3553/11227/9334/5155/10402/166012/9435/10057/9957/7358/4790/1950/337876/3340/2651/10090/55501/55790/284/2131/6482/11046/56548",39
"1490","TEAD1","GO:0030705","cytoskeleton-dependent intracellular transport","88/5471","208/18986",0.423076923076923,1.46820297231557,4.31988116119143,2.03783343221264e-05,0.000375408968119172,0.000260014402637658,"5590/23095/5195/57576/84871/117178/200162/22920/57584/3799/403/9531/7275/79659/9638/118426/636/144165/7846/2647/8499/92558/8100/23224/440193/1778/10125/4644/10239/23162/54820/7014/3281/4641/5048/7314/26115/4645/5874/6794/81/55704/51057/3800/1781/150737/66008/4133/55686/55054/26146/351/55207/22906/79443/55764/4976/3064/57728/7345/166379/27152/4651/4131/8546/63915/84062/63971/203068/667/9474/1780/8976/79989/55112/4747/23303/10947/27067/55638/80173/320/23287/23299/89891/6103/10013/4204",88
"1491","TEAD1","GO:0071674","mononuclear cell migration","96/5471","231/18986",0.415584415584416,1.44220173903961,4.30227864655103,2.10210359907131e-05,0.000386132805201169,0.000267441907917643,"5293/11240/1907/255231/1435/3570/2629/50848/27/2625/6387/9023/5795/8772/80310/56253/83700/65125/928/5800/2059/196527/59341/5025/2321/3146/8600/23143/2621/4323/1511/3958/51676/7057/1588/102/6376/146433/6347/79148/3690/8174/1265/7040/728/91662/6868/57142/406915/7852/27347/2660/6364/23236/245937/351/613/4282/5155/9943/7474/257144/4345/3592/9353/5196/10563/6558/1436/406938/6793/4739/84830/9750/653/1235/3569/2770/5054/5294/8976/2185/4067/9420/84675/2131/5747/5339/81704/301/4920/727/25/4267/158747/4478",96
"1492","TEAD1","GO:0007548","sex differentiation","117/5471","292/18986",0.400684931506849,1.39049609021916,4.27846151250328,2.12721921358381e-05,0.000389623427223655,0.000269859569926512,"63948/1718/431707/7482/7812/4808/5087/7042/8644/2625/8031/84159/8879/657/1586/2674/472/2/269/4254/122042/22862/1602/283/4323/8892/7337/1588/64220/49855/7026/9289/7314/6928/5914/83990/80000/2627/4089/596/558/2067/130497/6382/4436/3973/2492/10018/10461/3552/92/7130/4036/3623/51665/666/8195/598/3172/7022/8204/9510/89766/1499/7474/6092/25976/8743/8893/8626/9353/57728/5156/3791/174/2069/658/6715/10409/25836/10468/10184/22836/2241/4090/1495/6586/654/653/1081/2309/2697/10370/2099/4142/3955/221823/3624/7784/83943/4846/6469/2515/55636/23414/1761/63951/152006/4920/7046/619556/9468/190/367/56159/10046/2316",117
"1493","TEAD1","GO:0045765","regulation of angiogenesis","140/5471","360/18986",0.388888888888889,1.34956030788603,4.26033938842519,2.13532580026318e-05,0.0003899875831197,0.000270111790267042,"5293/1969/3339/7075/3716/1647/23576/10352/11126/6464/356/26254/493/947/406988/7042/54583/10000/57608/3688/8829/4838/3087/8038/6786/406911/2113/65125/55810/6667/8091/2321/406948/10253/1284/1215/5587/57381/7082/161742/7057/5315/1512/23251/2013/5579/6376/1003/5176/146850/22905/4763/2064/6774/3690/406991/350/5578/8877/84034/5797/2627/147372/51129/10365/634/728/6237/9475/388/57142/3552/3553/7852/4780/1285/7052/5740/9510/861/5468/7048/1499/406929/7474/56999/23129/5291/3791/3576/5196/10563/306/2247/2549/4086/9037/10769/51752/57556/6558/2246/406937/6678/406938/8817/5617/407029/2534/8838/23328/9444/3696/3569/168667/2969/948/9723/5054/5294/28996/4846/285/2185/25960/23213/92140/27161/6019/407035/8434/23670/9314/153090/25/407007/5230/154796/574508/4204",140
"1494","TEAD1","GO:0070374","positive regulation of ERK1 and ERK2 cascade","84/5471","197/18986",0.426395939086294,1.47972094671767,4.30626344353538,2.19988052577648e-05,0.000400629670608551,0.000277482674439295,"5590/5906/4853/6464/5788/25778/55532/8829/4838/338557/6764/960/2249/5031/80310/1813/114609/55801/5908/3479/59341/3146/8600/3356/10253/2621/10979/388121/8482/5151/6376/246/3690/406991/5578/7040/348/728/2492/9378/3552/8837/2066/9290/57007/351/4282/5155/2261/5156/3791/255743/2247/55294/2244/56034/9693/2149/2150/8622/2246/1436/5159/8817/2651/7162/1490/4988/10392/168667/387129/3624/1956/948/2056/9258/2185/3084/8767/284/152007/7099/25/3358",84
"1495","TEAD1","GO:0021782","glial cell development","62/5471","136/18986",0.455882352941176,1.58204758781597,4.33413968160499,2.29729121613572e-05,0.000416327344910994,0.000288355140877695,"54587/6497/400746/8891/4919/10100/26227/4653/7431/56288/118738/5728/3611/55107/26011/3845/10810/64398/8892/79152/4763/2064/2670/3691/5605/3949/7040/2068/728/6654/3553/9839/253782/9334/351/1291/5894/79885/4336/3913/1605/8893/79628/1812/3400/6659/5454/57211/3569/1956/1021/6469/9639/1191/4067/10397/5339/4915/4920/7099/2824/4204",62
"1496","TEAD1","GO:0034204","lipid translocation","32/5471","58/18986",0.551724137931034,1.91464713631121,4.43859832800344,2.31144602120891e-05,0.000416327344910994,0.000288355140877695,"84879/24/356/7417/196527/121601/5027/51761/23250/57194/79895/4363/81671/5205/374868/3783/26154/343702/10079/9619/57088/57047/57205/81037/7518/55754/5244/5243/286046/114786/19/286410",32
"1497","TEAD1","GO:0061005","cell differentiation involved in kidney development","32/5471","58/18986",0.551724137931034,1.91464713631121,4.43859832800344,2.31144602120891e-05,0.000416327344910994,0.000288355140877695,"4853/947/2625/10413/5800/4643/8826/84662/130497/10736/7849/182/171023/3976/5155/1499/3913/25937/3280/8842/1909/10409/4208/1906/2737/9863/5420/6469/2131/9788/5727/5613",32
"1498","TEAD1","GO:0048754","branching morphogenesis of an epithelial tube","70/5471","158/18986",0.443037974683544,1.53747376847775,4.3163271602933,2.31220395510655e-05,0.000416327344910994,0.000288355140877695,"1969/25932/7075/4070/1435/7482/5087/8829/9231/8945/3611/4041/5058/10413/3845/10253/4323/3169/1512/80004/9955/9953/6928/10672/284217/80000/4089/596/7040/10736/7849/90/2637/6789/1522/9620/7048/1499/1605/7474/23129/1739/9353/3791/5311/255743/51176/1950/2247/10252/1909/170690/2297/2246/1906/780/6722/2099/2737/9723/4233/6469/2131/4609/5727/3371/25/367/186/2719",70
"1499","TEAD1","GO:0071675","regulation of mononuclear cell migration","66/5471","147/18986",0.448979591836735,1.55809295021244,4.32182237895797,2.33264344398107e-05,0.000418824487660151,0.000290084702863057,"11240/1435/27/6387/5795/8772/80310/83700/65125/928/196527/59341/5025/3146/23143/2621/4323/3958/7057/1588/102/6376/146433/6347/79148/3690/8174/1265/7040/728/6868/57142/406915/27347/2660/6364/23236/245937/351/613/4282/9943/7474/257144/4345/3592/9353/10563/1436/406938/6793/4739/84830/9750/653/1235/5054/8976/2185/4067/5747/81704/727/25/158747/4478",66
"1500","TEAD1","GO:0019827","stem cell population maintenance","80/5471","186/18986",0.43010752688172,1.49260126217809,4.29540087105579,2.35144757774486e-05,0.000421014799453532,0.000291601748700827,"6497/8289/22823/6944/5396/79577/80312/4838/657/81603/9126/9646/4041/2249/10413/283149/7004/8091/84678/605/2308/3621/84312/60485/25942/23019/6928/6774/10642/6760/1000/1994/29998/23160/81606/678/10736/55818/7849/8324/129563/182/8202/57167/51586/6598/3976/5894/8320/1499/6599/86/8626/3280/3516/5978/25836/406937/6659/23506/2309/3066/55274/5764/79648/4017/84750/63978/7071/22882/4609/6595/23081/4781/23137/2176/9314/9442/8473/7547",80
"1501","TEAD1","GO:1903729","regulation of plasma membrane organization","14/5471","18/18986",0.777777777777778,2.69912061577205,4.58860130690398,2.3656764331025e-05,0.00042237595475057,0.000292544507162963,"6281/356/840/79026/57194/302/79400/5205/1785/4627/7518/8976/50807/2934",14
"1502","TEAD1","GO:0036293","response to decreased oxygen levels","130/5471","331/18986",0.392749244712991,1.36295689272909,4.23840107974711,2.40011133689231e-05,0.000427327085512613,0.000295973741456228,"2023/2475/65018/3339/6513/4352/205/23576/1179/7412/4000/4921/134/4194/3776/7042/824/54583/6262/56776/6387/7019/84890/54541/5328/3778/9124/847/329/472/1410/1813/3741/3709/317/59341/23409/283/4323/84962/23256/2353/7057/6095/4088/9915/1387/4843/4763/9520/406991/83990/114757/57521/2627/10449/4089/5366/596/51129/126374/7040/2068/64344/6868/9475/2355/5581/2034/57142/3552/2071/7852/9839/1803/4780/2660/8837/2043/5740/5770/5105/1291/1312/3976/4151/3708/5021/5468/8994/22937/26355/5291/5352/132864/6649/5978/79625/1909/7424/3673/406937/406938/8614/1906/6659/5467/6722/2030/6885/2309/10370/3624/2056/857/28996/285/4017/6781/665/2185/5327/4609/10397/5165/4693/139341/6839/5230/4204",130
"1503","TEAD1","GO:0035024","negative regulation of Rho protein signal transduction","17/5471","24/18986",0.708333333333333,2.45812770364955,4.54767839293044,2.43260735582368e-05,0.000430706646833892,0.00029831448100364,"3925/4653/27/3688/143872/83892/79567/7126/3675/406991/2909/57493/604/9750/4233/10395/23189",17
"1504","TEAD1","GO:0060252","positive regulation of glial cell proliferation","17/5471","24/18986",0.708333333333333,2.45812770364955,4.54767839293044,2.43260735582368e-05,0.000430706646833892,0.00029831448100364,"406911/3845/5501/5583/8140/9423/2670/3553/5584/2119/7424/3569/1956/4067/5324/407007/4204",17
"1505","TEAD1","GO:0021988","olfactory lobe development","23/5471","37/18986",0.621621621621622,2.15721222959388,4.48282063046733,2.48578981941789e-05,0.000438903720470072,0.000303991908518403,"6497/477/8482/1746/2066/8320/7474/6092/6091/9353/170825/1436/6722/340260/10371/1749/55636/2131/23287/9355/170302/7547/4204",23
"1506","TEAD1","GO:0097581","lamellipodium organization","45/5471","91/18986",0.494505494505495,1.716081396213,4.35652561658268,2.53379723508293e-05,0.000445390998855017,0.00030848510382606,"2475/1969/10163/10451/23380/10006/3688/7414/51196/3983/960/5800/23603/221178/10810/84962/23191/123720/25970/1012/4650/55704/8440/10096/50649/10787/2660/10152/5880/29780/4690/7401/84448/9353/2241/22885/6239/55604/6624/5879/26053/55909/23189/7410/90167",45
"1507","TEAD1","GO:0046486","glycerolipid metabolic process","148/5471","385/18986",0.384415584415584,1.33403660861164,4.21295594033093,2.53650662981442e-05,0.000445390998855017,0.00030848510382606,"5293/3633/84879/126969/51205/8394/5298/93183/5287/9926/10380/824/5305/253430/5728/8513/3988/51196/55361/22876/3632/114879/5286/847/747/54979/11145/7405/8898/472/6653/5288/9971/56994/57605/160851/3356/63874/84962/81542/80821/54893/1133/388121/9488/3990/11057/23049/10423/54947/1071/23659/55697/5048/246/9487/6720/9110/350/9489/9663/3613/5289/9388/23556/3949/376497/348/23175/22979/151056/253558/57217/5341/129303/3631/51141/1373/116255/2181/3635/8527/80025/8760/56261/54675/23236/5332/26090/64900/8813/5105/5297/8897/23761/8398/5155/150379/132001/114884/51099/51447/11343/5291/256356/23007/5337/79718/200879/1608/5130/132671/2712/84803/8821/55294/133121/2180/54545/256987/154141/7148/10554/9896/8871/56895/221955/5444/222236/5294/857/9162/55750/55326/4023/54928/2171/9791/23167/729330/23446/660/9468/347516/3358/4534/8776/4204",148
"1508","TEAD1","GO:0043122","regulation of canonical NF-kappaB signal transduction","121/5471","305/18986",0.39672131147541,1.37674114781066,4.22010784159652,2.65580810663027e-05,0.000465058265704982,0.000322106975107211,"65018/79753/4919/79971/1491/56957/356/7188/142/10771/24138/8945/81603/85363/10346/3611/54503/8772/329/114769/114609/51135/9971/55504/8600/406948/84962/5587/57161/7187/23005/6095/5607/54469/11214/9516/51704/5579/6376/10725/6774/7706/4215/6398/9218/8780/148022/23476/171392/7040/5536/91662/5495/5581/57162/3987/3552/3553/10010/8837/10616/2280/7335/6285/5988/29775/9978/3656/28512/406929/4057/7474/10342/27032/8743/1894/399/80216/79931/1909/10769/2149/2150/51523/80762/10318/406938/8737/1906/5617/10475/222643/134728/6885/10758/2697/23118/2099/4142/5071/10392/948/857/8454/3551/8767/92140/284/7088/9314/22954/7099/7185/153090/10783/25/7186/51284/7114/257397/2316",121
"1509","TEAD1","GO:0060993","kidney morphogenesis","48/5471","99/18986",0.484848484848485,1.68256869554621,4.33224597325145,2.67738166471005e-05,0.00046627406368475,0.000322949056709633,"10269/4070/7482/5087/55083/2625/84445/3611/342184/9245/79191/9955/9953/6928/80000/4089/596/7040/130497/10736/7849/2066/171023/3976/1499/25937/3280/1739/80144/5311/5530/255743/2247/170690/10409/2297/26249/2246/6659/54806/2737/6469/4609/2650/5727/5613/186/2719",48
"1510","TEAD1","GO:0070936","protein K48-linked ubiquitination","48/5471","99/18986",0.484848484848485,1.68256869554621,4.33224597325145,2.67738166471005e-05,0.00046627406368475,0.000322949056709633,"23352/80263/27246/7321/119504/8945/22978/54765/23220/25906/329/51433/8881/7337/84937/117584/996/7706/23327/220441/57162/56888/64682/9111/7267/25793/9978/7324/25847/3093/7323/26249/8697/81545/10475/9025/26268/5071/54476/223082/5478/7328/8454/9690/84675/51366/54926/7319",48
