Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
TES-2_R2_001_val_2	(1, 38.99269080312957)	(2, 39.094596477617664)	(3, 39.28300969451183)	(4, 39.2577530220061)	(5, 39.28631424503642)	(6, 39.2778916954758)	(7, 39.281681623254556)	(8, 39.3075556020461)	(9, 39.34048102946032)	(10, 39.40105773187713)	(15, 39.41597772023532)	(20, 39.42741959500387)	(25, 39.394726250337655)	(30, 39.398896215112316)	(35, 39.39599817039169)	(40, 39.38254771948042)	(45, 39.34387747065668)	(50, 39.40111327630486)	(55, 39.474671095151635)	(60, 39.37534428210289)	(65, 39.24765522709165)	(70, 39.24150065265403)	(75, 39.36076615624727)	(80, 39.14802193572414)	(85, 39.24082311299249)	(90, 39.169232635318465)	(95, 39.144861054472145)	(100, 39.121003757308955)	(105, 39.07780408786532)	(110, 39.052862349890724)	(115, 39.12346648707437)	(120, 39.15070343706453)	(125, 39.138987510761396)	(130, 39.07874660940337)	(135, 38.968788689692545)	(140, 38.848775419184264)	(145, 38.835566400322506)	(150, 39.10630753652404)
TES-3_R1_001	(1, 38.89498137488261)	(2, 38.781608409418)	(3, 39.20049349470642)	(4, 39.140076037009024)	(5, 39.14633084023153)	(6, 39.23132806978897)	(7, 39.238093905441474)	(8, 39.257287791194585)	(9, 39.25626569740878)	(10, 39.31316152062621)	(15, 39.36232823794922)	(20, 39.4161772439923)	(25, 39.39251912679955)	(30, 39.34460761932373)	(35, 39.3953558036899)	(40, 39.3168091762183)	(45, 39.225271214618104)	(50, 39.276745124622046)	(55, 39.213752412901364)	(60, 39.18311459701931)	(65, 39.215672014081434)	(70, 39.04129709558897)	(75, 39.01517337636453)	(80, 38.77622091503557)	(85, 38.66589278532676)	(90, 38.19805132548006)	(95, 37.67541992007999)	(100, 36.57025342039484)	(105, 35.53797197877892)	(110, 34.28904796064087)	(115, 33.591986110747726)	(120, 32.35592457668114)	(125, 32.17255653453542)	(130, 31.39410212401849)	(135, 31.993940457620614)	(140, 31.288172578604936)	(145, 32.039197720448826)	(150, 33.44793213158418)
TES-3_R1_001_val_1	(1, 38.8984530563076)	(2, 38.78574666860143)	(3, 39.20535070102219)	(4, 39.14516278415585)	(5, 39.15192484344459)	(6, 39.23711737237524)	(7, 39.24428496326909)	(8, 39.26324280581663)	(9, 39.26196077932943)	(10, 39.31948285933395)	(15, 39.36893688704131)	(20, 39.423330942199144)	(25, 39.401781272893814)	(30, 39.355094529507426)	(35, 39.409133511009024)	(40, 39.340395436651804)	(45, 39.25503671470903)	(50, 39.30953795165031)	(55, 39.254469335657504)	(60, 39.23699557466428)	(65, 39.27698230298766)	(70, 39.20180409936007)	(75, 39.1935842071748)	(80, 39.171878950925745)	(85, 39.15138905670452)	(90, 39.148328771681044)	(95, 39.11653206712036)	(100, 39.08873647329859)	(105, 39.03782908708031)	(110, 38.98991203904374)	(115, 39.000083010707506)	(120, 38.83008819564414)	(125, 38.94400763998604)	(130, 38.65892899732565)	(135, 38.83321554149545)	(140, 38.57402229905906)	(145, 38.768332035667115)	(150, 39.34891054828087)
TES-3_R2_001	(1, 38.98081703374326)	(2, 39.005069914931916)	(3, 39.2471086077551)	(4, 39.177915649797605)	(5, 39.25873992511944)	(6, 39.27249018883251)	(7, 39.26806808206191)	(8, 39.28076032612298)	(9, 39.296657001249145)	(10, 39.360385319667095)	(15, 39.36994154511568)	(20, 39.38157011163471)	(25, 39.34605609991776)	(30, 39.348440139819886)	(35, 39.34327038164132)	(40, 39.329020230616)	(45, 39.29007636025504)	(50, 39.34551432512819)	(55, 39.428179037450874)	(60, 39.323140809306494)	(65, 39.21383723786321)	(70, 39.21217729218271)	(75, 39.33686976047672)	(80, 39.14803152214178)	(85, 39.22872472301107)	(90, 39.149495220608756)	(95, 39.09107446007465)	(100, 39.05582483612114)	(105, 38.86218177062251)	(110, 38.708014813432165)	(115, 38.654397728814175)	(120, 38.44214944688846)	(125, 38.60566284213838)	(130, 38.31832154237438)	(135, 38.462606563618145)	(140, 38.27599809511917)	(145, 38.40012668929852)	(150, 38.2971943561737)
TES-3_R2_001_val_2	(1, 38.987406285053716)	(2, 39.01344105509671)	(3, 39.25643478512123)	(4, 39.18785503919994)	(5, 39.26933054250847)	(6, 39.28325359161974)	(7, 39.2792580181592)	(8, 39.29210696005379)	(9, 39.30802733990028)	(10, 39.37261597387459)	(15, 39.38309144556745)	(20, 39.39589652853092)	(25, 39.361949258537415)	(30, 39.365883103669425)	(35, 39.3628722543168)	(40, 39.350510293054406)	(45, 39.31032251563586)	(50, 39.364284824109596)	(55, 39.433577090538044)	(60, 39.32842486791145)	(65, 39.194601103471406)	(70, 39.18664903703085)	(75, 39.30099428688832)	(80, 39.08385223780941)	(85, 39.17214352888517)	(90, 39.096988584521924)	(95, 39.06857551731741)	(100, 39.03949843418671)	(105, 38.990273838404065)	(110, 38.962995967123994)	(115, 39.03416834638104)	(120, 39.05584815341958)	(125, 39.04526633352392)	(130, 38.98467199700449)	(135, 38.85728354635607)	(140, 38.762667486972)	(145, 38.72083076335677)	(150, 39.07288903041991)
TESmut-1_R1_001	(1, 38.874311821559374)	(2, 38.77093213665335)	(3, 39.170304873603435)	(4, 39.13629874225563)	(5, 39.13876027209471)	(6, 39.21265455075132)	(7, 39.23887174384805)	(8, 39.25116987689505)	(9, 39.25835272990493)	(10, 39.308059831761206)	(15, 39.36554381905365)	(20, 39.419718238814895)	(25, 39.40383158373156)	(30, 39.3689102382737)	(35, 39.421201555306446)	(40, 39.348056825125376)	(45, 39.25870262642046)	(50, 39.30285526923512)	(55, 39.245525338459984)	(60, 39.21453340916089)	(65, 39.259730230329474)	(70, 39.16217408961512)	(75, 39.15441117189981)	(80, 39.122216678757674)	(85, 38.942207969730475)	(90, 38.66329412422354)	(95, 38.06250444737632)	(100, 37.17304089469893)	(105, 36.129009524394725)	(110, 35.02981248736137)	(115, 34.21624061785491)	(120, 33.00535262328612)	(125, 32.70042888200655)	(130, 31.873405875477253)	(135, 32.35743920739242)	(140, 31.65076590180138)	(145, 32.28570442595039)	(150, 33.539325329892534)
TESmut-1_R1_001_val_1	(1, 38.87801668635422)	(2, 38.77541696634167)	(3, 39.17570057758096)	(4, 39.14178022389439)	(5, 39.14489707771885)	(6, 39.219025922649415)	(7, 39.24626869826264)	(8, 39.25777371971759)	(9, 39.26455070360775)	(10, 39.31505071428186)	(15, 39.37284750935826)	(20, 39.42767453538304)	(25, 39.413361538998025)	(30, 39.38018804664581)	(35, 39.43519750054343)	(40, 39.370965480466154)	(45, 39.29138068109912)	(50, 39.34065705653386)	(55, 39.29014642538648)	(60, 39.272930042849836)	(65, 39.305903842357985)	(70, 39.22469077099431)	(75, 39.21505184416956)	(80, 39.19439590795586)	(85, 39.17106858193587)	(90, 39.1693594265232)	(95, 39.13517033039058)	(100, 39.115078836471056)	(105, 39.06916651868181)	(110, 39.02875675430332)	(115, 39.01662744915688)	(120, 38.870192438011074)	(125, 38.98811618212555)	(130, 38.724460637110305)	(135, 38.907364106063326)	(140, 38.644180923183306)	(145, 38.83143095387728)	(150, 39.38295154591457)
TESmut-1_R2_001	(1, 39.018564764869765)	(2, 39.02787622847893)	(3, 39.25335257774872)	(4, 39.205997027079356)	(5, 39.269810887714335)	(6, 39.27678752345377)	(7, 39.278171480847696)	(8, 39.288631420964556)	(9, 39.313776281335876)	(10, 39.375546371045274)	(15, 39.388615198266834)	(20, 39.3973040488949)	(25, 39.36190883427693)	(30, 39.3637173665986)	(35, 39.35679428984393)	(40, 39.338758812562745)	(45, 39.29893870571479)	(50, 39.35067170214923)	(55, 39.42852465474225)	(60, 39.329247769634485)	(65, 39.20628368791324)	(70, 39.20577568613875)	(75, 39.32998903672569)	(80, 39.12917592563334)	(85, 39.217422517644465)	(90, 39.134243516923235)	(95, 39.07688038471511)	(100, 39.04809462554358)	(105, 38.86574939267051)	(110, 38.742913466612436)	(115, 38.696895112852104)	(120, 38.501689862156695)	(125, 38.648762670835474)	(130, 38.34848985658128)	(135, 38.467029221216364)	(140, 38.26316513662715)	(145, 38.375763277927796)	(150, 38.29269132803762)
TESmut-1_R2_001_val_2	(1, 39.02559428729398)	(2, 39.03681710611183)	(3, 39.26347144254118)	(4, 39.21649561136397)	(5, 39.28122243116001)	(6, 39.28838887017815)	(7, 39.29025773752566)	(8, 39.30075864771793)	(9, 39.32594951075841)	(10, 39.3886313557859)	(15, 39.4024770211173)	(20, 39.41236059378201)	(25, 39.37850183285651)	(30, 39.381987786728565)	(35, 39.377061860129416)	(40, 39.361389264382694)	(45, 39.32137802233103)	(50, 39.37381853441099)	(55, 39.43958811229594)	(60, 39.34344490943921)	(65, 39.202808174995894)	(70, 39.194023064959794)	(75, 39.30849235094152)	(80, 39.07856429759105)	(85, 39.17731270718788)	(90, 39.0934966513973)	(95, 39.06486839443801)	(100, 39.03696806166165)	(105, 38.985654496194755)	(110, 38.95763525630563)	(115, 39.03149699709354)	(120, 39.05217420167358)	(125, 39.044049117508685)	(130, 38.993921790561856)	(135, 38.873267725838424)	(140, 38.75970504193852)	(145, 38.74625116184791)	(150, 39.06902019496835)
TESmut-2_R1_001	(1, 38.85029234001716)	(2, 38.763970729165564)	(3, 39.14684797066345)	(4, 39.135129029666395)	(5, 39.140935561570316)	(6, 39.216168798575964)	(7, 39.24505142665274)	(8, 39.25505087228656)	(9, 39.26852015511151)	(10, 39.31588719105807)	(15, 39.381896392936554)	(20, 39.439301552622894)	(25, 39.42926884801882)	(30, 39.39664104504702)	(35, 39.450601086722756)	(40, 39.38920061371862)	(45, 39.30844014034241)	(50, 39.35005708621385)	(55, 39.290398712310136)	(60, 39.260321731926965)	(65, 39.3043260861395)	(70, 39.20551390157593)	(75, 39.1688658680643)	(80, 39.131863193228725)	(85, 38.8629381572643)	(90, 38.498335546672195)	(95, 37.647348098977844)	(100, 36.50508652950942)	(105, 35.06805115682119)	(110, 33.71648318496349)	(115, 32.63125067335987)	(120, 31.293304305249773)	(125, 30.822169951267533)	(130, 29.958696496818316)	(135, 30.338447758188927)	(140, 29.73652960019096)	(145, 30.410202078100518)	(150, 31.549524966694896)
TESmut-2_R1_001_val_1	(1, 38.85360222837324)	(2, 38.76796517214082)	(3, 39.151599445384235)	(4, 39.139968571813355)	(5, 39.14634068297873)	(6, 39.221804052630326)	(7, 39.25112024459408)	(8, 39.26088069164774)	(9, 39.27393702461444)	(10, 39.3220004859292)	(15, 39.38832671085497)	(20, 39.44619152800895)	(25, 39.437467246190614)	(30, 39.40627553792413)	(35, 39.462037159031865)	(40, 39.40882739417445)	(45, 39.333271978076404)	(50, 39.37771743906458)	(55, 39.32272191296344)	(60, 39.302947778732936)	(65, 39.33174107616237)	(70, 39.246893305598256)	(75, 39.230599050170774)	(80, 39.20647366303672)	(85, 39.17520178407701)	(90, 39.16896433832291)	(95, 39.127033193780406)	(100, 39.10747239687548)	(105, 39.05864694579486)	(110, 39.01762742128299)	(115, 38.98897682245813)	(120, 38.84087532734192)	(125, 38.96115992426079)	(130, 38.697020912267426)	(135, 38.86516165633659)	(140, 38.60869754414948)	(145, 38.79985895770132)	(150, 39.36054843567717)
TESmut-2_R2_001	(1, 38.98042668792312)	(2, 39.041268473840404)	(3, 39.233938717706764)	(4, 39.20888106624946)	(5, 39.263710027028914)	(6, 39.26341299477838)	(7, 39.27300037905444)	(8, 39.2794792918726)	(9, 39.316455351130216)	(10, 39.38480196187116)	(15, 39.403263603969805)	(20, 39.41358736357172)	(25, 39.37876001563028)	(30, 39.380530035582204)	(35, 39.37160464704391)	(40, 39.35244073476699)	(45, 39.311331393276745)	(50, 39.357195939338986)	(55, 39.434633063224226)	(60, 39.33514740851814)	(65, 39.211366343101346)	(70, 39.209006477532526)	(75, 39.33146085090783)	(80, 39.125028867924996)	(85, 39.21502980487136)	(90, 39.11780321860954)	(95, 39.03851918065729)	(100, 38.98721328822488)	(105, 38.77088169953218)	(110, 38.626891584803886)	(115, 38.55798976470494)	(120, 38.389254237956926)	(125, 38.512192153670604)	(130, 38.25692900489621)	(135, 38.338200389346596)	(140, 38.20003084046339)	(145, 38.2902630628814)	(150, 38.22992680190951)
TESmut-2_R2_001_val_2	(1, 38.98677094459295)	(2, 39.04935043344053)	(3, 39.2430956858445)	(4, 39.2184158668963)	(5, 39.27411150385959)	(6, 39.27388412527015)	(7, 39.28383136421793)	(8, 39.29042622922167)	(9, 39.327337643871616)	(10, 39.396476453207526)	(15, 39.415653566143305)	(20, 39.42689846049355)	(25, 39.39334272414585)	(30, 39.39641043377432)	(35, 39.38904619449236)	(40, 39.371947955835864)	(45, 39.33029269639076)	(50, 39.375498675201136)	(55, 39.43928039863202)	(60, 39.34030849596121)	(65, 39.19014031781204)	(70, 39.176309308045454)	(75, 39.287845444096554)	(80, 39.04072645231896)	(85, 39.142366084770025)	(90, 39.053991734276764)	(95, 39.01736356539303)	(100, 38.98434728875627)	(105, 38.92380363055688)	(110, 38.89011638072593)	(115, 38.96110387039304)	(120, 38.975818920172834)	(125, 38.960188850701414)	(130, 38.917139927830185)	(135, 38.77100251315532)	(140, 38.65115442181897)	(145, 38.62260495598429)	(150, 38.99713047937734)
TESmut-3_R1_001	(1, 38.86668300774529)	(2, 38.75540595048185)	(3, 39.16890218864639)	(4, 39.13813192592949)	(5, 39.158726979365106)	(6, 39.23061742827229)	(7, 39.25998847883949)	(8, 39.27214088352131)	(9, 39.26247003950234)	(10, 39.32448293426732)	(15, 39.38636685425435)	(20, 39.4358504749301)	(25, 39.41908053560729)	(30, 39.392066170779685)	(35, 39.45509313200611)	(40, 39.38124875885869)	(45, 39.30679024760519)	(50, 39.343444016210654)	(55, 39.28645745798026)	(60, 39.25500349308057)	(65, 39.30691167462503)	(70, 39.20944534107192)	(75, 39.16436560972748)	(80, 39.08225381832879)	(85, 38.574037860473545)	(90, 37.691713110720556)	(95, 36.07033185873476)	(100, 34.16234640284897)	(105, 31.71719230530345)	(110, 30.10999024764019)	(115, 28.824873173051476)	(120, 27.628086769989864)	(125, 27.367344771111174)	(130, 26.96023721575499)	(135, 27.67051160695336)	(140, 27.426444148110466)	(145, 28.546916597513523)	(150, 29.93596351846905)
TESmut-3_R1_001_val_1	(1, 38.869844737871)	(2, 38.75962863014286)	(3, 39.174557537825095)	(4, 39.14334622556523)	(5, 39.16462581866155)	(6, 39.23668287782118)	(7, 39.26940151765837)	(8, 39.278360843799135)	(9, 39.26804170871501)	(10, 39.33137024037546)	(15, 39.393355818606516)	(20, 39.44374327165978)	(25, 39.42802517018933)	(30, 39.40430912665373)	(35, 39.468079281370166)	(40, 39.403873795466126)	(45, 39.34206388991505)	(50, 39.39086524886504)	(55, 39.3380450336515)	(60, 39.32221468505303)	(65, 39.33982800541558)	(70, 39.258636419317575)	(75, 39.24081814700659)	(80, 39.21877583866829)	(85, 39.186111560233265)	(90, 39.181236521164166)	(95, 39.140364749950024)	(100, 39.118973964887644)	(105, 39.06991363893319)	(110, 39.026634664120664)	(115, 39.004947435095026)	(120, 38.85735327470121)	(125, 38.97258866838179)	(130, 38.71590490560594)	(135, 38.88827848797646)	(140, 38.63676723061401)	(145, 38.82850650548451)	(150, 39.37540598137054)
TESmut-3_R2_001	(1, 38.774470066980555)	(2, 38.94808368656659)	(3, 39.16977214980957)	(4, 39.150095166291)	(5, 39.1977158755628)	(6, 39.18777103698561)	(7, 39.19981460080771)	(8, 39.21157813186511)	(9, 39.251553213762115)	(10, 39.3159263712477)	(15, 39.33620170821299)	(20, 39.347842433964274)	(25, 39.31234418118278)	(30, 39.317465114097935)	(35, 39.31177641694008)	(40, 39.29586258153411)	(45, 39.25866224366583)	(50, 39.314330486399186)	(55, 39.40665176483977)	(60, 39.30198753473528)	(65, 39.16121612060242)	(70, 39.16728510006697)	(75, 39.29954744736243)	(80, 39.09059000650136)	(85, 39.16271136867611)	(90, 39.02379493314403)	(95, 38.876599482066275)	(100, 38.793366135379614)	(105, 38.393127112100636)	(110, 38.13604828744978)	(115, 38.13263952955195)	(120, 37.87941189268961)	(125, 38.249802437978374)	(130, 38.01538213850828)	(135, 38.273149253066194)	(140, 38.124069544649444)	(145, 38.27391682506202)	(150, 38.233528368861435)
TESmut-3_R2_001_val_2	(1, 38.781325730461695)	(2, 38.957392262122006)	(3, 39.180922050987185)	(4, 39.16098000255946)	(5, 39.20959080718509)	(6, 39.19997462464636)	(7, 39.21264087031982)	(8, 39.22425678156545)	(9, 39.26410087726943)	(10, 39.33010797986906)	(15, 39.35070229810068)	(20, 39.3637022819524)	(25, 39.32966766063055)	(30, 39.33677702368351)	(35, 39.33239559665319)	(40, 39.31877584263172)	(45, 39.27554055269485)	(50, 39.33068669125386)	(55, 39.390786245051586)	(60, 39.2836336012208)	(65, 39.11355114984364)	(70, 39.096433387306)	(75, 39.21478491161703)	(80, 38.959446542974206)	(85, 39.05992016118114)	(90, 38.9610542997558)	(95, 38.922570399060675)	(100, 38.88523507945199)	(105, 38.8200107068062)	(110, 38.78258596255432)	(115, 38.85679812403075)	(120, 38.872176839971566)	(125, 38.8587401066858)	(130, 38.800717584029435)	(135, 38.665871702597414)	(140, 38.54122537137892)	(145, 38.520258430205516)	(150, 38.93302970359808)
